"Id","Action"
1,0.261371371619422
2,0.990886347524853
3,0.972715081039714
4,0.945693426668029
5,0.99984642525486
6,0.983791083126128
7,0.246829366120036
8,0.999967261130713
9,0.494843621701853
10,0.93183159534859
11,0.849141233801934
12,0.949937073247677
13,0.975958131326487
14,0.0981605507174765
15,0.887826860534172
16,0.83215970838293
17,0.146519101281333
18,0.321232274400571
19,0.967592582774369
20,0.986534644012202
21,0.994531961689023
22,0.499449551260938
23,0.933431443580839
24,0.79186909689244
25,0.789313888771614
26,0.827811996674609
27,0.96210215504206
28,0.134031176132161
29,0.918320824875611
30,0.36492328717559
31,0.983267440858849
32,0.875039666132932
33,0.9635128103922
34,0.98220290158401
35,0.960367163193279
36,0.992144550878343
37,0.734855429893816
38,0.98340561887322
39,0.83421959557474
40,0.788893549750126
41,0.203499774780535
42,0.963749317815811
43,0.908479294129656
44,0.983410514486704
45,0.975731852908874
46,0.89110131904112
47,0.999797814453671
48,0.845590641138201
49,0.997585045469335
50,0.960036800707187
51,0.666864144219613
52,0.979107375652111
53,0.818334685944645
54,0.997112550419325
55,0.949106019648826
56,0.990085662565413
57,0.849616665317165
58,0.998720253421061
59,0.916321244177664
60,0.964876624478271
61,0.9971713581119
62,0.86358965977725
63,0.970620154021281
64,0.986652987504598
65,0.994670678083007
66,0.991818920004863
67,0.89201417864644
68,0.999169640597582
69,0.954753100168737
70,0.14835007266188
71,0.942451731990623
72,0.980241492273694
73,0.973071837374426
74,0.983188092673033
75,0.963311618609089
76,0.927925185476995
77,0.97515850058718
78,0.837706970546632
79,0.264459002496773
80,0.988747809253696
81,0.995415163404545
82,0.987570645136871
83,0.985192067943039
84,0.997519185283266
85,0.871147992943542
86,0.625252931760463
87,0.880532376820473
88,0.971091124936556
89,0.921399638723324
90,0.631161356262402
91,0.899156991246678
92,0.0819148278378912
93,0.990398033470338
94,0.475412265296678
95,0.972652771793816
96,0.936912847161025
97,0.0260844365227625
98,0.965767060551975
99,0.993750804816853
100,0.994990336684246
101,0.958819874643437
102,0.999179701091242
103,0.98526341572784
104,0.694172670444341
105,0.251552922309606
106,0.972177477263862
