"Id","Action"
1,0.911667688617527
2,0.948855880928405
3,0.953603386640232
4,0.940924607788354
5,0.959976692905029
6,0.95588800775267
7,0.935983412104843
8,0.966126111096324
9,0.919317006765116
10,0.941702733145695
11,0.944156417356309
12,0.935549974586853
13,0.941494927394394
14,0.903457834969833
15,0.939747286333775
16,0.946558327911982
17,0.907535328362464
18,0.926523278910953
19,0.957509028636359
20,0.953694536671339
21,0.955316293860437
22,0.94200672111664
23,0.942975732125255
24,0.938470973009497
25,0.949552445517811
26,0.933506710192263
27,0.948729905081201
28,0.927314384377395
29,0.948820116549508
30,0.928316552186683
31,0.948961542512343
32,0.941533133788646
33,0.945379726933256
34,0.953647373262424
35,0.946587355973486
36,0.955841442047797
37,0.941836427627034
38,0.953563245408289
39,0.941691223643469
40,0.929720560477345
41,0.912886734525582
42,0.952064264293936
43,0.943803102037076
44,0.950354051555012
45,0.950088111444023
46,0.936594925506832
47,0.962868637555034
48,0.942607983227132
49,0.964693033925354
50,0.950413840805006
51,0.939250614496945
52,0.950732499174991
53,0.942390364025168
54,0.960085934416159
55,0.949128327685657
56,0.931793696611265
57,0.943612080046579
58,0.960357213141903
59,0.952336214833903
60,0.954339882499967
61,0.94903207598838
62,0.950869931743459
63,0.946111139738142
64,0.955983373783346
65,0.956991890899222
66,0.951695549354551
67,0.938445341706307
68,0.961609139363218
69,0.94284313456731
70,0.901743197233219
71,0.94156201275388
72,0.953165771845884
73,0.952951843079176
74,0.954956814588103
75,0.950172683606004
76,0.955924272414021
77,0.954059456194919
78,0.928024497791743
79,0.918913887393665
80,0.950599493353315
81,0.961391946188638
82,0.950612105637743
83,0.947748075542665
84,0.951164728115019
85,0.9435063173259
86,0.925717911944091
87,0.940483697646137
88,0.950210632919008
89,0.952177229955823
90,0.929522797448376
91,0.94242084445305
92,0.921278863953158
93,0.957506073422633
94,0.937492020693027
95,0.946920613739812
96,0.945350243427518
97,0.910917975053226
98,0.947870146640568
99,0.954468538182768
100,0.952044455113102
101,0.941347871026583
102,0.914795915480439
103,0.949444420456341
104,0.93387716266237
105,0.920839231368509
106,0.952843219179265
107,0.95885221407153
108,0.943148380838555
109,0.953605227334471
110,0.945480794782241
111,0.923822783696392
112,0.946516518405669
113,0.939983047583494
114,0.95382877733945
115,0.949969985991201
116,0.940387369403495
117,0.935888901316788
118,0.952191481342211
119,0.960641768308889
120,0.949419959853083
121,0.945587245278416
122,0.952336715692604
123,0.930654450846609
124,0.956177448506395
125,0.948922510029635
126,0.924155144201472
127,0.910594978063328
128,0.924507225374884
129,0.928821879733467
130,0.945564030030691
131,0.95735214795224
132,0.954844399416824
133,0.945279913435412
134,0.922056262268896
135,0.954509815259789
136,0.940914802367509
137,0.953310589621417
138,0.936319408878728
139,0.936210492564762
140,0.960657082714502
141,0.947742268505594
142,0.945256608371171
143,0.95357713932561
144,0.953648817046065
145,0.961329110981396
146,0.908123302454242
147,0.899388477690251
148,0.922432730465845
149,0.961040605914512
150,0.947178196871959
151,0.956098009492929
152,0.930581330711458
153,0.949930325134671
154,0.938314653519598
155,0.942731774675082
156,0.940122902140512
157,0.94585054176896
