"Id","Action"
1,0.942109890881305
2,0.942109890882915
3,0.942109890883112
4,0.942109890882472
5,0.942109890883568
6,0.942109890883309
7,0.942109890882291
8,0.942109890883953
9,0.942109890881631
10,0.942109890882518
11,0.942109890882588
12,0.942109890882242
13,0.942109890882468
14,0.942109890881143
15,0.942109890882437
16,0.942109890882771
17,0.942109890881265
18,0.942109890881894
19,0.942109890883347
20,0.942109890883086
21,0.942109890883154
22,0.942109890882562
23,0.94210989088254
24,0.942109890882357
25,0.942109890882834
26,0.942109890882156
27,0.942109890882863
28,0.94210989088184
29,0.942109890882875
30,0.942109890881975
31,0.94210989088286
32,0.942109890882492
33,0.942109890882654
34,0.942109890883136
35,0.942109890882742
36,0.942109890883267
37,0.942109890882542
38,0.942109890883045
39,0.942109890882481
40,0.942109890882006
41,0.942109890881414
42,0.94210989088305
43,0.942109890882592
44,0.942109890882949
45,0.9421098908829
46,0.942109890882244
47,0.942109890883739
48,0.942109890882508
49,0.942109890883807
50,0.942109890882947
51,0.942109890882421
52,0.942109890882956
53,0.942109890882572
54,0.942109890883562
55,0.942109890882823
56,0.942109890882002
57,0.942109890882621
58,0.942109890883563
59,0.942109890883051
60,0.942109890883151
61,0.942109890882878
62,0.94210989088288
63,0.942109890882691
64,0.942109890883242
65,0.942109890883273
66,0.942109890883055
67,0.942109890882366
68,0.942109890883637
69,0.942109890882549
70,0.942109890881084
71,0.942109890882497
72,0.942109890883142
73,0.942109890883072
74,0.942109890883179
75,0.942109890882951
76,0.942109890883303
77,0.942109890883122
78,0.942109890881948
79,0.942109890881617
80,0.942109890882915
81,0.942109890883615
82,0.942109890882911
83,0.942109890882792
84,0.942109890882997
85,0.942109890882563
86,0.942109890881773
87,0.942109890882444
88,0.942109890882902
89,0.942109890883056
90,0.942109890881973
91,0.942109890882541
92,0.942109890881741
93,0.942109890883366
94,0.942109890882281
95,0.942109890882739
96,0.942109890882617
97,0.942109890881364
98,0.94210989088279
99,0.94210989088322
100,0.942109890883002
101,0.942109890882481
102,0.942109890881474
103,0.942109890882863
104,0.94210989088214
105,0.942109890881673
106,0.942109890883095
107,0.942109890883481
108,0.94210989088255
109,0.942109890883117
110,0.942109890882653
111,0.942109890881783
112,0.942109890882756
113,0.942109890882409
114,0.9421098908831
115,0.942109890882923
116,0.942109890882472
117,0.942109890882283
118,0.942109890883042
119,0.942109890883532
120,0.942109890882894
121,0.942109890882744
122,0.942109890883032
123,0.942109890882008
124,0.942109890883256
125,0.942109890882857
126,0.942109890881801
127,0.94210989088131
128,0.942109890881784
129,0.942109890881921
130,0.942109890882677
131,0.942109890883389
132,0.942109890883184
133,0.942109890882651
134,0.942109890881705
135,0.94210989088315
136,0.942109890882453
137,0.942109890883099
138,0.942109890882293
139,0.942109890882233
140,0.942109890883592
141,0.942109890882741
142,0.942109890882625
143,0.942109890883114
144,0.942109890883148
145,0.942109890883642
146,0.942109890881227
147,0.942109890881011
148,0.942109890881752
149,0.942109890883611
150,0.942109890882811
151,0.942109890883247
152,0.942109890882042
153,0.942109890882893
154,0.942109890882356
155,0.942109890882527
156,0.942109890882435
157,0.942109890882668
158,0.942109890883042
159,0.942109890882675
160,0.942109890882294
161,0.94210989088143
162,0.942109890883358
163,0.942109890883042
164,0.942109890882555
165,0.942109890882873
166,0.94210989088391
167,0.94210989088215
168,0.942109890882757
169,0.942109890882563
170,0.942109890883196
171,0.942109890882949
172,0.942109890882773
173,0.942109890882805
174,0.942109890882843
175,0.942109890883047
176,0.942109890883451
177,0.942109890882094
178,0.942109890883165
179,0.942109890883084
180,0.942109890881436
181,0.94210989088133
182,0.942109890882558
183,0.94210989088214
184,0.942109890882434
185,0.942109890883053
186,0.942109890881923
187,0.942109890883158
188,0.942109890882532
189,0.942109890881776
190,0.942109890883222
191,0.942109890883815
192,0.94210989088239
193,0.942109890883654
194,0.942109890883134
195,0.942109890882779
196,0.942109890883478
197,0.942109890883027
198,0.942109890882365
199,0.942109890883204
200,0.942109890881634
201,0.942109890883041
202,0.942109890882699
203,0.942109890881956
204,0.942109890882378
205,0.942109890883378
206,0.942109890882857
207,0.942109890883041
208,0.942109890882755
209,0.942109890881058
210,0.942109890882302
211,0.942109890882309
212,0.942109890882262
213,0.942109890883489
214,0.942109890882563
215,0.942109890882733
216,0.94210989088231
217,0.942109890882059
218,0.942109890883174
219,0.94210989088273
220,0.942109890882053
221,0.942109890880887
222,0.94210989088367
223,0.942109890883658
224,0.942109890882387
225,0.942109890882506
226,0.942109890881952
227,0.942109890881987
228,0.942109890882699
229,0.942109890883582
230,0.942109890882803
231,0.942109890882697
232,0.942109890882431
233,0.94210989088238
234,0.942109890881512
235,0.942109890882371
236,0.942109890882069
237,0.942109890882225
238,0.942109890882447
239,0.942109890882183
240,0.942109890883066
241,0.942109890882445
242,0.942109890880974
243,0.94210989088149
244,0.942109890882573
245,0.942109890882039
246,0.942109890883138
247,0.942109890882539
248,0.942109890882484
249,0.942109890882815
250,0.942109890883073
251,0.942109890883111
252,0.94210989088204
253,0.94210989088317
254,0.942109890883467
255,0.942109890883848
256,0.94210989088238
257,0.942109890883095
258,0.942109890881958
259,0.942109890881945
260,0.942109890883532
261,0.942109890882957
262,0.942109890882655
263,0.942109890883479
264,0.942109890883406
265,0.942109890883135
266,0.942109890882788
267,0.942109890882064
268,0.94210989088308
269,0.942109890882539
270,0.942109890882927
271,0.942109890882717
272,0.942109890882618
273,0.942109890882738
274,0.942109890881936
275,0.942109890883255
276,0.942109890882591
277,0.942109890883099
278,0.94210989088322
279,0.942109890882222
280,0.942109890881837
281,0.942109890883805
282,0.942109890883245
283,0.942109890881337
284,0.942109890882424
285,0.942109890883141
286,0.942109890882621
287,0.942109890883476
288,0.942109890882984
289,0.942109890882296
290,0.942109890883087
291,0.942109890881227
292,0.94210989088219
293,0.942109890883269
294,0.942109890882777
295,0.942109890882985
296,0.942109890881555
297,0.942109890880081
298,0.942109890882698
299,0.942109890881381
300,0.942109890883197
301,0.942109890881665
302,0.94210989088341
303,0.942109890881559
304,0.942109890881922
305,0.942109890882979
306,0.942109890882764
307,0.94210989088258
308,0.942109890883305
309,0.942109890881809
310,0.942109890882503
311,0.942109890883247
312,0.94210989088245
313,0.942109890882745
314,0.942109890882742
315,0.942109890883969
316,0.942109890883166
317,0.942109890881894
318,0.942109890882765
319,0.942109890881576
320,0.942109890882662
321,0.942109890883007
322,0.942109890881495
323,0.942109890883606
324,0.942109890882555
325,0.942109890882285
326,0.942109890881974
327,0.942109890882599
328,0.942109890883062
329,0.942109890882937
330,0.942109890882907
331,0.942109890883241
332,0.942109890882455
333,0.942109890882709
334,0.94210989088161
335,0.942109890883107
336,0.942109890882415
337,0.942109890883073
338,0.94210989088336
339,0.942109890882647
340,0.942109890882669
341,0.942109890882821
342,0.942109890882637
343,0.942109890882114
344,0.942109890883213
345,0.942109890883458
346,0.942109890882839
347,0.942109890882485
348,0.942109890882256
349,0.942109890883459
350,0.942109890882706
351,0.942109890881811
352,0.942109890883325
353,0.94210989088259
354,0.942109890881617
355,0.942109890882421
356,0.942109890883078
357,0.942109890882605
358,0.942109890882902
359,0.942109890882476
360,0.942109890881128
361,0.942109890882176
362,0.942109890882557
